Departamento,Municipio, L.1 Transparencia,L.2 Colaboración,L.3 Participación, Promedio indicadores de proceso TIC para Gobierno abierto,RC1.Porcentaje de conjuntos de datos abiertos estratégicos publicados,Número de aplicaciones o de publicaciones generadas a partir de datos abiertos,Número de soluciones implementadas a colaboracion que hacen uso de medios electrónicos,Porcentaje de ejercicios de consulta o toma de decisiones  en los que se hizo uso de medios electrónicos,Promedio indicadores de resultado TIC para Gobierno abierto,Gobierno abierto,Porcentaje de trámites y servicios en línea que cuentan con caracterización de los usuarios,Porcentaje de trámites y servicios en línea que cumplen los criterios de accesibilidad,Porcentaje de trámites y servicios en línea  que cumplen los criterios de usabilidad,Porcentaje de trámites y servicios en línea que fueron promocionados,L.4 Servicios centrados en el usuario,"Cuenta con un sistema web para la recepción, trámite y respuesta de PQRD","Cuenta con un sistema móvil para la recepción, trámite y respuesta de PQRD",Cuenta con un sistema integrado  de PQRD, L.5 Sistema integrado de PQRD,Porcentaje de certificaciones y constancias disponibles en línea,Porcentaje de trámites y servicios disponibles en línea,Porcentaje de trámites y servicios en línea integrados a alguna ventanilla única, L.6 Trámites y servicios en línea,Promedio indicadores de proceso TIC para Servicios ,Satisfacción con los trámites y servicios en línea,Porcentaje de transacciones en línea,Promedio indicadores de resultado TIC para Servicios,TIC para servicios,Cumpliento del plan estratégico de TI,Cumplimiento con el alcance del plan estratégico ,Cumplimiento con el monitoreo y evaluación de la estrategia de TI,Cumplimiento con el catálogo de servicios de TI,Cumplimiento con el direccionamiento estratégico de TI,L.7 Estratégia de TI,Cumplimiento con el esquema de gobierno de TI,Cumplimiento con la optimización de  compras públicas  de TI,Cumplimiento en la aplicación de buenas prácticas para la gerencia de proyectos TI,Cumplimiento con la transferencia de conocimiento por parte de proveedores,L.8 Gobierno de TI,Cumplimiento de gestión de componentes de información,"Catálogo de componentes de información (datos, información, servicios y flujos de información.",Plataforma de Interoperabilidad.,"Mecanismos  de aseguramiento, control, inspección y             mejoramiento de la calidad de los componentes de información",L.9 Información,Cumplimiento con la gestión derechos de autor,Cumplimiento con las recomendaciones de estilo y Usabilidad,Cumplimiento de los sistemas de información con la apertura de datos,Cumplimiento con el ciclo de vida de los sistemas de información,Cumplimiento con el seguimiento a etapas del ciclo de vida,"Auditoría, seguridad, privacidad y trazabilidad de los sistemas de información",L.10 Sistemas de Información,Cumplimiento con la arquitectura de servicios ,Cumplimiento con la metodología para adquisión de servicios tecnológicos,Cumplimiento con el programa de disposición final de residuos tecnológicos,Cumplimiento con mecanismos de monitoreo de los servicios tecnológicos,Cumplimiento con el soporte y mantenimiento de los servicios tecnológicos,Cumplimiento con la gestión de la calidad y seguridad de servicios tecnológicos ,L.11 Servicios Técnologicos,Cumplimiento de la estrategia de uso y apropiación ,L.12 Uso y apropiación,Cumplimiento con la iniciativa de uso eficiente del papel,Cumplimiento con la gestión de documentos electrónicos,Cumplimiento con la automatización de procesos y procedimientos internos,L.13 Capacidades institucionales,Promedio Indicadores de proceso TIC para la Gestión,RC3.1*,RC3.2*,RC3.3*,RC3.4*,RC3.5*,RC3.6*,Promedio indicadores de resultado TIC para la Gestión*,TIC para la Gestión TI,Diagnostico Seguridad y Privacidad de la Información,La entidad establece y documenta las  políticas del MSPI.,"La entidad establece procedimientos, roles y responsabilidades dentro del MSPI",La entidad realiza el inventario de activos de información,La entidad gestiona los riesgos de seguridad y privacidad de la información.,"La entidad genera planes de comunicación, sensibilización y capacitación en seguridad de la información",L. 14Definición del marco de seguridad y privacidad de la información y de los sistemas de información,Debilidades de Implementación en el MSPI,La entidad implementa el plan de tratamiento de riesgos de seguridad y privacidad de la información,Se divulga y capacita a los funcionarios sobre las temáticas del modelo de gestión de seguridad de la información establecido para la entidad,TL15 Implementación del plan de seguridad y privacidad de la información y de los sistemas de información,"La entidad cuenta con actividades para el seguimiento, medición, análisis y evaluación del desempeño de la seguridad y privacidad con el fin de generar los ajustes o cambios pertinentes y oportunos.",La entidad revisa e implementa acciones de mejora continua que garanticen el cumplimiento del plan de seguridad y privacidad de la Información.,L16Monitoreo y mejoramiento continuo,Promedio indicadores de proceso Seguridad y Privacidad de la Información,R4.1 dentificación de activos críticos de información*,R4.2 Gestión vulnerabilidades*,R4.3 Remediación *,Promedio indicadores de resultado Seguridad y Privacidad de la Información*,Seguridad y Privacidad de la Información,ÍNDICE GEL
Santander,Rionegro,9,100,0,36,0,0,100,0,25,31,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,0,0,17,0,0,0,0,0,0,0,0,100,100,50,30,25,0,0,14,100,50,0,75,0,0,38,0,100,100,0,100,0,50,50,50,100,100,0,67,38,0,0,0,100,100,0,33,36,0,0,0,0,0,63,10,0,0,0,0,0,0,0,3,0,NA,0,0,2,21
Santander,Sabana de Torres,22,0,0,7,0,0,0,0,0,4,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,100,25,0,0,25,0,0,0,0,33,0,6,0,0,83,25,50,53,12,0,0,40,100,0,0,23,18,0,0,0,0,8,0,1,0,0,50,17,0,0,0,6,0,NA,NA,0,3,10
Santander,San Andrés,22,100,100,74,0,0,100,100,50,62,0,100,100,0,50,100,0,0,33,0,100,0,33,39,0,27,14,26,100,0,0,50,0,30,17,50,0,100,42,30,0,100,0,33,100,75,100,50,0,50,63,0,50,0,25,33,33,24,60,60,83,75,100,86,48,0,0,0,0,0,100,17,32,50,58,0,63,21,63,42,20,0,0,7,13,100,56,35,0,NA,0,0,18,35
Santander,San Benito,29,0,0,10,0,100,0,0,25,17,100,100,0,0,50,100,0,0,33,50,25,0,25,36,8,0,4,20,0,0,0,0,40,8,67,0,0,0,17,30,25,0,17,18,100,0,0,0,0,0,17,0,0,0,0,67,0,11,0,0,67,50,0,39,16,0,0,0,100,0,100,33,24,50,75,0,38,25,63,42,20,50,100,57,88,100,94,64,100,NA,NA,100,82,36
Santander,San Gil,51,100,100,84,0,0,100,0,25,54,100,100,75,50,81,100,100,100,100,0,25,100,42,74,100,0,50,62,0,0,0,0,0,0,17,50,0,100,42,0,0,0,0,0,0,100,100,0,0,0,33,0,50,100,0,100,0,42,0,0,83,75,50,69,27,0,0,83,88,0,100,45,36,0,8,100,38,8,0,26,60,0,25,28,0,33,17,24,0,NA,NA,0,12,41
Santander,San Joaquín,51,0,0,17,100,0,0,100,50,34,0,0,0,0,0,0,100,100,67,0,0,0,0,22,0,100,50,36,0,0,0,0,0,0,0,0,0,100,25,0,0,0,0,0,100,0,100,0,0,0,33,0,50,0,0,100,0,25,0,0,50,50,50,50,19,0,0,0,50,0,0,8,14,0,0,0,13,0,0,2,0,25,0,8,0,0,0,3,0,NA,0,0,2,21
Santander,San José de Miranda,80,0,0,27,100,100,0,0,50,38,0,0,0,50,13,100,0,0,33,50,100,25,58,35,70,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,25,0,50,0,0,0,0,8,0,0,50,25,100,58,13,0,0,0,0,0,100,17,15,0,0,0,0,0,13,2,0,0,0,0,13,0,6,3,0,NA,0,0,1,22
Santander,San Miguel,40,0,100,47,0,0,0,100,25,36,100,100,100,100,100,100,100,100,100,0,25,0,8,69,50,0,25,47,0,0,0,0,40,8,100,0,100,0,50,100,100,100,100,100,0,100,100,75,70,50,66,50,50,0,30,67,50,41,90,90,67,100,100,89,63,0,100,0,0,100,100,50,57,100,75,100,38,42,63,69,100,50,25,58,38,100,69,66,100,75,100,92,79,55
Santander,Palmar,35,0,100,45,0,0,0,0,0,22,0,100,100,100,75,100,100,100,100,75,50,100,75,83,1,83,42,63,0,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,6,50,50,67,50,50,56,16,0,0,0,100,0,100,33,25,0,17,0,0,0,13,5,0,0,25,8,0,0,0,4,0,NA,NA,0,2,28
Santander,Palmas del Socorro,90,0,100,63,100,100,0,100,75,69,0,0,0,0,0,100,0,0,33,50,0,0,17,17,70,0,35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,33,17,6,0,NA,NA,0,3,25
Santander,Páramo,24,0,0,8,0,0,0,0,0,4,0,0,0,0,0,100,0,100,67,0,0,0,0,22,0,53,27,24,0,0,0,0,0,0,0,0,0,100,25,0,0,0,0,0,0,50,100,0,0,0,25,0,50,0,0,33,0,14,0,0,83,50,100,78,20,0,50,0,100,0,100,42,31,0,75,0,0,8,25,18,0,13,50,21,0,67,33,24,0,NA,NA,0,12,18
Santander,Piedecuesta,98,0,100,66,100,0,0,0,25,46,100,100,100,0,75,100,100,100,100,100,75,25,67,81,0,0,0,40,0,0,0,0,40,8,83,50,100,100,83,0,0,0,0,0,100,100,100,100,0,0,67,0,100,100,0,100,0,50,50,50,83,25,50,53,44,0,0,38,100,100,0,40,42,50,100,0,100,0,13,44,100,50,50,67,63,100,81,64,0,NA,NA,0,32,40
Santander,Pinchote,52,0,100,51,0,0,0,50,13,32,100,100,100,100,100,100,100,100,100,0,25,100,42,81,15,12,13,47,0,0,0,0,0,0,17,50,0,100,42,0,0,100,0,25,100,25,100,25,0,0,42,0,50,0,0,0,0,8,50,50,100,75,0,58,32,0,0,0,0,0,0,0,16,0,58,100,0,0,13,28,20,0,0,7,0,0,0,12,0,NA,NA,0,6,25
Santander,Puente Nacional,33,0,100,44,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,75,0,0,25,8,0,67,33,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,0,0,0,2,0,0,100,25,0,0,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,14
Santander,Puerto Parra,17,0,0,6,0,0,0,0,0,3,0,100,100,0,50,100,100,0,67,50,50,100,67,61,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,6,0,0,50,0,0,17,3,0,0,0,0,0,0,0,2,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,9
Santander,Puerto Wilches,51,0,0,17,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,2
Sucre,Chalán,23,0,0,8,0,0,0,0,0,4,0,0,100,100,50,100,100,100,100,100,100,100,100,83,60,67,63,73,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,25,0,25,100,0,0,50,29,0,50,0,0,0,0,8,50,50,67,75,75,72,26,0,0,0,0,0,100,17,22,0,8,0,0,0,13,3,0,0,100,33,13,67,40,25,100,NA,0,50,38,34
Sucre,Caimito,41,100,100,80,0,0,0,0,0,40,100,100,0,75,69,0,100,100,67,0,75,100,58,65,45,60,53,59,0,0,0,0,100,20,0,0,0,100,25,0,25,0,50,19,0,50,0,50,0,50,25,100,50,0,50,33,50,47,30,30,83,100,100,94,37,0,0,0,0,0,100,17,27,50,67,0,38,42,75,45,0,50,25,25,38,100,69,46,0,NA,NA,0,23,37
Sucre,Buenavista,78,0,100,59,100,0,0,0,25,42,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,100,50,42,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,100,50,0,50,19,0,0,0,0,100,0,17,18,0,8,0,38,29,38,19,20,50,0,23,0,100,50,31,0,NA,NA,0,15,29
Sucre,Ovejas,16,0,0,5,0,0,0,0,0,3,0,0,0,100,25,100,100,100,100,0,25,0,8,44,70,100,85,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,100,0,0,0,21,0,0,0,0,0,0,0,0,0,67,0,0,22,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,60,0,0,20,0,0,0,7,0,NA,NA,0,3,18
Sucre,Sampués,96,0,100,65,100,0,0,100,50,58,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,88,44,39,0,0,0,0,40,8,67,100,0,100,67,0,0,100,0,25,100,50,100,25,0,0,46,100,50,0,0,100,33,47,70,70,100,100,100,100,52,0,0,50,50,0,100,33,43,0,75,0,38,0,50,27,60,50,100,70,25,33,29,42,0,NA,NA,0,21,40
Sucre,Majagual,10,0,100,37,0,0,0,0,0,18,0,0,0,0,0,100,100,0,67,0,0,0,0,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,50,0,0,17,4,0,0,0,100,0,0,17,10,0,0,0,0,0,0,0,0,0,25,8,0,0,0,3,0,NA,0,0,1,10
Sucre,Morroa,28,0,0,9,0,100,0,0,25,17,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,0,0,17,0,0,0,0,40,8,0,0,100,0,25,0,0,100,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,25,0,31,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,10
Sucre,San Juan de Betulia,74,100,100,91,100,0,0,100,50,71,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,0,0,17,0,0,0,0,0,0,33,100,0,0,33,0,0,0,0,0,100,25,100,0,0,0,38,0,50,0,0,33,0,14,60,60,50,0,75,42,27,0,0,50,0,0,100,25,26,0,8,0,0,0,0,1,40,0,0,13,13,0,6,7,0,NA,NA,0,3,29
Sucre,San Marcos,100,100,100,100,100,0,100,100,75,88,100,100,100,100,100,100,100,100,100,0,25,75,33,78,100,100,100,89,0,0,0,0,40,8,100,50,100,100,88,30,25,100,17,43,100,25,100,25,30,100,63,100,100,100,25,33,17,63,60,60,83,75,100,86,59,0,0,0,0,0,100,17,38,50,58,100,63,8,38,53,20,50,100,57,13,100,56,55,100,NA,0,50,53,67
Sucre,San Antonio de Palmito,52,0,100,51,0,0,0,100,25,38,100,100,100,100,100,100,100,100,100,50,50,100,67,89,55,0,28,58,0,0,0,0,0,0,50,100,100,100,88,0,0,0,0,0,0,25,100,0,0,0,21,0,50,0,0,67,0,19,50,50,83,25,75,61,34,0,0,100,100,100,100,67,50,0,0,0,38,0,0,6,100,50,0,50,0,0,0,19,0,NA,NA,0,9,39
Sucre,San Benito Abad,41,0,100,47,0,0,0,0,0,24,0,0,0,0,0,100,0,0,33,0,0,0,0,11,0,40,20,16,0,0,0,0,40,8,67,50,0,0,29,0,25,0,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,70,83,75,75,78,29,0,0,0,0,0,100,17,23,0,58,0,63,0,50,28,0,0,100,33,50,100,75,46,100,NA,NA,100,73,34
Sucre,Coveñas,68,0,0,23,100,0,0,100,50,36,100,100,100,25,81,100,100,0,67,0,100,100,67,72,100,0,50,61,70,0,0,0,0,14,17,0,0,100,29,0,0,0,0,0,0,50,0,0,0,50,17,0,50,0,0,0,0,8,0,0,50,75,0,42,16,38,0,0,0,0,0,6,11,50,75,0,38,21,0,31,0,50,0,17,0,0,0,16,0,NA,NA,0,8,29
Sucre,El Roble,91,100,100,97,100,100,100,100,100,99,75,25,25,25,38,100,100,100,100,50,100,100,83,74,60,100,80,77,0,0,0,100,40,28,67,50,100,100,79,0,75,100,0,44,100,25,100,100,0,100,71,0,100,100,25,67,33,54,60,60,67,50,100,72,58,0,100,67,100,0,100,61,60,0,58,100,100,42,88,65,60,50,100,70,63,100,81,72,100,75,100,92,82,79
Sucre,Gobernación,75,0,100,58,100,0,0,0,25,42,0,100,100,50,63,100,100,100,100,0,25,100,42,68,55,100,78,73,0,0,0,0,100,20,0,50,100,100,63,70,50,100,17,59,100,25,100,100,30,100,76,0,100,100,25,67,67,60,60,60,100,100,75,92,61,0,100,83,0,0,100,47,54,0,100,100,100,46,88,72,60,100,100,87,100,100,100,86,100,50,0,50,68,59
Sucre,Corozal,26,0,0,9,0,100,0,100,50,29,100,100,100,100,100,100,100,100,100,0,100,100,67,89,100,80,90,89,0,0,0,0,0,0,0,0,100,0,25,0,0,0,0,0,100,50,100,0,0,100,58,0,100,100,0,0,0,33,50,50,100,75,100,92,37,0,0,0,0,0,100,17,27,0,0,0,0,0,0,0,0,0,50,17,13,67,40,19,0,NA,NA,0,9,39
Sucre,La Unión,17,0,0,6,0,0,0,0,0,3,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,25,0,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,67,50,50,56,13,0,0,0,100,0,100,33,23,0,8,0,38,8,25,13,0,25,0,8,0,0,0,7,0,NA,NA,0,4,12
Sucre,Los Palmitos,72,100,100,91,100,100,100,100,100,95,100,100,100,100,100,100,100,100,100,0,50,100,50,83,100,0,50,67,70,67,100,50,80,73,100,100,100,100,100,100,100,100,83,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,19,100,75,100,63,58,63,76,80,50,100,77,63,100,81,78,100,50,0,50,64,61
Sucre,Galeras,58,100,100,86,0,0,100,100,50,68,0,0,0,0,0,100,0,100,67,25,0,0,8,25,20,10,15,20,70,0,0,0,0,14,17,50,100,100,67,0,0,0,0,0,100,50,100,0,0,50,50,0,50,100,0,100,0,42,50,50,100,25,75,67,41,0,0,100,100,0,100,50,46,0,83,100,38,0,38,43,20,25,0,15,0,67,33,30,0,NA,NA,0,15,37
Sucre,Guaranda,11,0,0,4,0,0,0,0,0,2,0,0,0,0,0,100,100,100,100,50,0,0,17,39,0,0,0,19,0,0,0,0,0,0,0,50,0,100,38,0,0,0,0,0,0,25,100,25,0,0,25,0,0,0,0,0,0,0,0,0,67,25,0,31,13,0,0,0,0,0,0,0,7,0,8,0,38,8,38,15,20,50,0,23,0,67,33,24,0,NA,0,0,12,10
Sucre,Toluviejo,59,0,100,53,0,0,0,0,0,27,0,0,0,0,0,100,0,0,33,0,0,0,0,11,0,82,41,26,0,0,0,0,0,0,0,100,0,100,50,0,0,0,0,0,0,75,100,25,0,0,33,0,100,0,0,67,0,28,50,50,83,75,100,86,35,0,0,0,0,80,100,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,21
Sucre,Sucre,21,0,0,7,0,0,0,0,0,3,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,17,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,17,25,0,14,4,0,0,0,50,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,8
Sucre,Santiago de Tolú,99,100,100,100,100,100,100,100,100,100,75,75,75,75,75,100,100,100,100,0,75,0,25,67,0,76,38,52,0,0,0,0,40,8,0,50,100,100,63,30,100,100,100,83,100,100,100,100,100,50,92,50,50,0,75,100,17,49,60,60,100,75,100,92,64,0,0,0,100,0,100,33,48,50,58,100,50,21,38,53,80,50,0,43,50,100,75,57,0,NA,NA,0,29,57
Sucre,Sincé,43,0,100,48,0,0,0,100,25,36,0,100,100,100,75,0,0,0,0,75,100,0,58,44,100,0,50,47,70,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,25,0,50,0,0,67,0,19,50,50,67,50,50,56,23,0,0,0,100,0,0,17,20,0,0,0,38,0,13,8,0,0,0,0,0,33,17,8,0,NA,0,0,4,27
Sucre,Sincelejo,34,0,100,45,0,0,0,100,25,35,0,0,0,0,0,100,100,100,100,50,0,0,17,39,0,0,0,19,0,0,0,0,0,0,0,0,100,100,50,0,0,0,0,0,100,50,0,25,0,0,29,0,50,0,0,67,0,19,50,50,67,25,75,56,29,0,0,0,0,100,100,33,31,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,21
Sucre,San Onofre,23,0,0,8,0,0,0,0,0,4,0,100,100,100,75,100,0,0,33,75,75,0,50,53,70,0,35,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,12
Sucre,San Pedro,15,0,0,5,0,0,0,0,0,3,0,100,100,100,75,100,100,0,67,0,25,0,8,50,70,0,35,43,0,0,0,0,0,0,0,0,0,100,25,0,0,0,0,0,0,0,100,0,0,50,25,50,0,0,0,0,0,8,50,50,50,25,25,33,20,0,0,100,0,0,100,33,27,0,0,0,0,0,38,6,20,0,0,7,25,67,46,20,0,NA,0,0,10,20
Tolima,Casabianca,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,92,97,100,100,100,99,70,67,100,50,40,65,17,50,100,100,67,30,50,0,33,28,0,50,100,75,30,50,51,0,50,100,75,100,50,63,90,90,100,100,100,100,66,67,0,100,100,100,100,78,72,0,8,0,38,8,63,19,60,50,100,70,100,100,100,63,100,NA,100,100,82,88
Tolima,El Espinal,6,100,100,69,0,0,100,0,25,47,100,100,100,100,100,0,0,0,0,0,25,0,8,36,100,100,100,68,0,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,33,0,50,100,0,33,0,31,50,50,83,50,0,44,24,0,0,100,100,100,100,67,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,40
Tolima,Dolores,63,0,0,21,100,0,0,0,25,23,0,0,0,0,0,100,100,100,100,0,0,0,0,33,0,0,0,17,0,0,0,0,0,0,50,50,100,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,6,50,50,33,25,25,28,19,0,0,0,0,0,100,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,14
Tolima,Falan,51,100,100,84,0,0,100,100,50,67,100,100,100,100,100,100,100,100,100,0,25,100,42,81,70,86,78,79,0,0,0,0,0,0,0,0,0,100,25,30,0,100,0,33,0,25,100,25,30,0,30,100,0,100,0,100,50,58,70,70,100,100,100,100,45,0,0,100,100,100,100,67,56,50,0,0,0,0,100,25,0,0,100,33,0,0,0,19,0,NA,100,50,35,59
Tolima,El Guamo,52,0,100,51,0,0,0,100,25,38,75,100,100,100,94,100,100,100,100,0,25,100,42,78,100,44,72,75,0,0,0,0,0,0,33,50,100,100,71,30,75,0,50,39,0,75,100,100,0,50,54,0,50,100,75,100,17,57,80,80,67,75,100,81,54,0,100,60,50,100,100,68,61,50,58,0,38,17,38,33,40,50,25,38,25,67,46,39,0,NA,100,50,45,55
Tolima,Coello,48,100,100,83,0,100,100,100,75,79,100,100,100,100,100,100,100,100,100,0,100,0,33,78,70,100,85,81,0,0,0,0,80,16,67,100,100,100,92,30,0,100,50,45,100,50,100,75,0,50,63,50,100,100,100,100,33,81,20,20,100,75,100,92,58,0,0,100,100,50,100,58,58,100,67,0,50,25,63,51,60,50,100,70,50,100,75,65,100,NA,NA,100,83,75
Tolima,Chaparral,98,100,100,99,100,100,100,100,100,100,100,100,100,100,100,100,0,100,67,75,100,75,83,83,100,0,50,67,0,0,0,0,0,0,0,50,0,100,38,0,75,0,0,19,100,100,100,25,30,0,59,0,0,0,0,33,0,6,10,10,83,100,50,78,30,0,0,83,100,100,100,64,47,0,83,100,0,0,50,39,20,0,0,7,0,0,0,15,0,NA,NA,0,8,55
Tolima,Cunday,98,100,100,99,100,0,100,50,63,81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,75,50,63,81,0,0,0,0,0,0,0,0,0,100,25,0,0,100,0,25,0,100,100,0,0,0,33,0,50,0,0,33,0,14,70,70,83,100,100,94,37,0,100,0,0,100,100,50,44,0,75,0,13,0,38,21,0,0,0,0,0,0,0,7,0,NA,100,50,28,59
Tolima,Coyaima,42,0,100,47,0,0,0,100,25,36,0,0,0,0,0,100,0,0,33,50,50,0,33,22,20,75,48,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,0,0,25,0,50,0,0,100,33,31,20,20,83,75,100,86,23,0,0,0,100,100,100,50,37,100,8,0,38,0,63,35,60,50,0,37,0,0,0,24,0,NA,NA,0,12,30
Tolima,Saldaña,87,100,100,96,100,0,0,0,25,60,0,0,0,0,0,0,0,0,0,0,75,0,25,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,100,25,0,50,33,0,0,0,0,0,0,0,70,70,67,100,75,81,26,0,0,33,0,0,100,22,24,0,8,0,63,8,13,15,0,0,0,0,0,67,33,16,100,NA,NA,100,58,37
Tolima,Rovira,95,0,100,65,100,0,0,100,50,57,100,100,100,100,100,100,100,100,100,0,25,0,8,69,100,50,75,72,70,33,0,50,40,39,33,0,100,100,58,0,50,0,0,13,100,50,100,25,30,50,59,0,50,100,30,33,0,36,80,80,83,50,75,69,51,33,0,33,100,0,100,44,47,0,67,0,38,25,50,30,40,50,50,47,0,0,0,26,0,NA,NA,0,13,47
Tolima,Roncesvalles,92,100,100,97,100,100,100,100,100,99,0,100,100,100,75,100,100,100,100,0,100,50,50,75,100,100,100,88,70,100,0,0,40,42,0,0,100,100,50,0,50,0,0,13,100,100,100,75,0,50,71,0,50,100,55,100,0,51,70,70,100,100,100,100,57,25,0,0,100,100,100,54,55,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,60
Tolima,Rioblanco,88,0,100,63,100,100,0,100,75,69,0,0,0,0,0,100,0,0,33,0,0,0,0,11,0,100,50,31,0,0,0,0,40,8,83,50,0,0,33,0,0,0,0,0,0,25,100,0,0,0,21,0,50,0,0,0,0,8,0,0,67,100,75,81,22,0,0,100,0,0,100,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,32
Tolima,Santa Isabel,85,100,100,95,100,0,100,100,75,85,0,0,100,100,50,100,0,100,67,0,25,0,8,42,100,0,50,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,17,0,0,0,0,0,0,0,0,0,50,50,0,33,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,50,0,17,0,0,0,6,0,NA,0,0,3,34
Tolima,San Sebastián De Mariquita,98,0,100,66,100,100,0,100,75,70,50,50,50,100,63,100,100,100,100,75,50,100,75,79,72,100,86,83,70,50,30,0,80,46,33,50,0,100,46,0,50,0,50,25,100,75,100,50,30,0,59,0,50,100,50,67,67,56,80,80,83,100,75,86,57,25,0,43,100,50,100,53,55,0,100,100,100,42,25,61,40,50,100,63,13,67,40,55,100,NA,NA,100,77,71
Tolima,San Luis,24,0,0,8,0,0,0,0,0,4,0,0,0,0,0,100,0,100,67,0,0,0,0,22,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,38,0,0,8,0,0,0,0,0,33,17,8,0,NA,NA,0,4,5
