FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE DE SITIO,DELITO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,CODIGO DANE,2015
13/08/2015,NARIÑO,PASTO (CT),Jueves,0:00,PALERMO,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"52,001,000",1
13/08/2015,NARIÑO,PASTO (CT),Jueves,21:30,TERMINAL,URBANA,TERMINAL DE TRANSPORTES,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"52,001,000",1
13/08/2015,QUINDÍO,ARMENIA (CT),Jueves,0:00,MERCEDES DEL NORTE,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"63,001,000",1
13/08/2015,SANTANDER,BUCARAMANGA (CT),Jueves,0:00,CHORRERAS DE DON JUAN,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,001,000",1
13/08/2015,SANTANDER,BUCARAMANGA (CT),Jueves,15:00,CHORRERAS DE DON JUAN,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,001,000",1
13/08/2015,TOLIMA,IBAGUÉ (CT),Jueves,0:00,CADIZ,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269J. TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,NO REPORTADO,A PIE,A PIE,"73,001,000",1
13/08/2015,VALLE,CALI (CT),Jueves,12:16,BELLAVISTA E19,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
12/08/2015 12:00:00 AM,ANTIOQUIA,ENVIGADO,Miércoles,10:00,EL PORTAL,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,266,000",1
12/08/2015 12:00:00 AM,ARAUCA,ARAUCA (CT),Miércoles,11:46,EL CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"81,001,000",1
12/08/2015 12:00:00 AM,BOYACÁ,SOGAMOSO,Miércoles,14:00,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"15,759,000",1
12/08/2015 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),Miércoles,9:30,GARZONES,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"23,001,000",1
12/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
12/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",2
12/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,0:00,GALAN E-16,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
12/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,10:30,BOSA CENTRO E-7,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,NO REPORTADO,"11,001,000",1
12/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12:00,BELLA SUIZA E-1,URBANA,LOCAL COMERCIAL,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
12/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,18:43,SANTA TERESITA E-13,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
12/08/2015 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Miércoles,0:00,RIVERA DEL RIO,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"47,001,000",1
12/08/2015 12:00:00 AM,META,VILLAVICENCIO (CT),Miércoles,19:00,7 DE AGOSTO BAJO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"50,001,000",1
12/08/2015 12:00:00 AM,NARIÑO,PASTO (CT),Miércoles,8:23,PALERMO,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"52,001,000",1
12/08/2015 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,0:00,BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"54,001,000",1
12/08/2015 12:00:00 AM,QUINDÍO,ARMENIA (CT),Miércoles,0:00,MERCEDES DEL NORTE,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"63,001,000",1
12/08/2015 12:00:00 AM,RISARALDA,PEREIRA (CT),Miércoles,11:00,PANORAMA,URBANA,CASAS DE HABITACION,ARTÍCULO 269G. SUPLANTACIÓN DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"66,001,000",1
12/08/2015 12:00:00 AM,VALLE,CALI (CT),Miércoles,12:30,MANUEL MRIA B/VENTURTA E9,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
12/08/2015 12:00:00 AM,VALLE,CALI (CT),Miércoles,13:08,VIPASA E2,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
11/08/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,7:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269G. SUPLANTACIÓN DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
11/08/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,11:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
11/08/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,11:15,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
11/08/2015 12:00:00 AM,ANTIOQUIA,YARUMAL,Martes,11:30,PARQUE PRINCIPAL,URBANA,OFICINAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,887,000",1
11/08/2015 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Martes,15:00,LAS TORRES,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"8,001,000",1
11/08/2015 12:00:00 AM,ATLÁNTICO,SABANALARGA,Martes,10:00,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,NO REPORTADO,NO REPORTADO,"8,638,000",1
11/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
11/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269J. TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
11/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,0:00,CARVAJAL E-8,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
11/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,0:00,GALAN E-16,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
11/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,8:20,URB. ORTEZAL E-16,URBANA,OFICINAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
11/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,10:30,SANTA SOFIA E-12,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
11/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,11:00,SOCORRO III SECTOR E-18,URBANA,CASAS DE HABITACION,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"11,001,000",1
11/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,11:50,EL TINTAL CENTRAL E-9,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
11/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,19:30,SIMON BOLIVAR E-12,URBANA,ALMACENES,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
11/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,20:00,BUENAVISTA II E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
11/08/2015 12:00:00 AM,HUILA,NEIVA (CT),Martes,11:37,SEVILLA,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"41,001,000",1
11/08/2015 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Martes,15:00,RIVERA DEL RIO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"47,001,000",1
11/08/2015 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Martes,18:30,RIVERA DEL RIO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"47,001,000",1
11/08/2015 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Martes,0:00,BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"54,001,000",1
11/08/2015 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Martes,16:20,BARRIO CEIBA II,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"54,001,000",1
11/08/2015 12:00:00 AM,QUINDÍO,LA TEBAIDA,Martes,23:00,GUAYACANES,URBANA,VIAS PUBLICAS,ARTÍCULO 269D. DAÑO INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"63,401,000",1
11/08/2015 12:00:00 AM,QUINDÍO,SALENTO,Martes,0:00,SECTOR CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"63,690,000",1
11/08/2015 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Martes,23:59,CABECERA DEL LLANO,URBANA,INSTALACIONES GUBERNAMENTALES,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,001,000",1
11/08/2015 12:00:00 AM,SANTANDER,FLORIDABLANCA,Martes,20:20,MONTE BLANCO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,276,000",1
11/08/2015 12:00:00 AM,SANTANDER,GIRÓN,Martes,18:15,POBLADO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,307,000",1
11/08/2015 12:00:00 AM,SUCRE,SINCELEJO (CT),Martes,0:00,LA UNION,URBANA,VIAS PUBLICAS,ARTÍCULO 269G. SUPLANTACIÓN DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"70,001,000",1
11/08/2015 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Martes,19:03,RICAURTE PARTE ALTA,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269J. TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,NO REPORTADO,A PIE,A PIE,"73,001,000",1
11/08/2015 12:00:00 AM,VALLE,CALI (CT),Martes,10:40,CHAMPAGNAT E19,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
10/08/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
10/08/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,0:00,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
10/08/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,7:15,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
10/08/2015 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Lunes,17:30,PARQUE NORTE C-4,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,001,000",1
10/08/2015 12:00:00 AM,ANTIOQUIA,TARAZÁ,Lunes,16:00,PARQUE PRINCIPAL,URBANA,OFICINAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"5,790,000",1
10/08/2015 12:00:00 AM,ARAUCA,TAME,Lunes,16:30,CENTRO,URBANA,OFICINAS,ARTÍCULO 269D. DAÑO INFORMÁTICO,NO REPORTADO,A PIE,A PIE,"81,794,000",1
10/08/2015 12:00:00 AM,BOYACÁ,CHIQUINQUIRÁ,Lunes,0:00,COEDUCADORES,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"15,176,000",1
10/08/2015 12:00:00 AM,CESAR,AGUACHICA,Lunes,17:21,LA FERIA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"20,011,000",1
10/08/2015 12:00:00 AM,CÓRDOBA,MONTERÍA (CT),Lunes,21:37,EL CENTRO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"23,001,000",1
10/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:00,RINCÓN DE VENECIA E-6,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
10/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:00,SANTA ISABEL E-14,URBANA,CASAS DE HABITACION,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
10/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,10:00,URB. MARRUECOS E-18,URBANA,CASAS DE HABITACION,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"11,001,000",1
10/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,12:00,ANTONIA SANTOS E-7,URBANA,CASAS DE HABITACION,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
10/08/2015 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Lunes,0:00,RIVERA DEL RIO,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"47,001,000",1
10/08/2015 12:00:00 AM,NARIÑO,PASTO (CT),Lunes,0:00,PALERMO,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"52,001,000",1
10/08/2015 12:00:00 AM,SANTANDER,BUCARAMANGA (CT),Lunes,12:00,CHORRERAS DE DON JUAN,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"68,001,000",1
10/08/2015 12:00:00 AM,TOLIMA,HONDA,Lunes,10:00,CONCORDIA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"73,349,000",1
10/08/2015 12:00:00 AM,TOLIMA,HONDA,Lunes,11:00,CONCORDIA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"73,349,000",1
10/08/2015 12:00:00 AM,TOLIMA,HONDA,Lunes,21:00,CONCORDIA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"73,349,000",1
10/08/2015 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Lunes,0:00,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269J. TRANSFERENCIA NO CONSENTIDA DE ACTIVOS,NO REPORTADO,A PIE,A PIE,"73,001,000",1
10/08/2015 12:00:00 AM,TOLIMA,MARIQUITA,Lunes,18:00,SAN DIEGO,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"73,443,000",1
10/08/2015 12:00:00 AM,VALLE,BUENAVENTURA,Lunes,20:00,CENTRO,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,109,000",1
10/08/2015 12:00:00 AM,VALLE,CALI (CT),Lunes,0:00,LILI E17,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
10/08/2015 12:00:00 AM,VALLE,CALI (CT),Lunes,0:00,SIN ESPECIFICAR,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
10/08/2015 12:00:00 AM,VALLE,CALI (CT),Lunes,10:00,SANTA MONICA RESIDENCIAL E2,URBANA,CAJERO AUTOMATICO,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
10/08/2015 12:00:00 AM,VALLE,CALI (CT),Lunes,10:00,TALANGA 3 E21,URBANA,VIAS PUBLICAS,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
10/08/2015 12:00:00 AM,VALLE,CALI (CT),Lunes,19:07,PETECUY I E6,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"76,001,000",1
09/08/2015 12:00:00 AM,ARAUCA,SARAVENA,Domingo,19:00,VEREDA LAS VEGAS,RURAL,FINCAS Y SIMILARES,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"81,736,000",1
09/08/2015 12:00:00 AM,ATLÁNTICO,SOLEDAD,Domingo,11:20,LA ARBOLEDA,URBANA,DENTRO DE LA VIVIENDA,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"8,758,000",1
09/08/2015 12:00:00 AM,CAQUETÁ,FLORENCIA (CT),Domingo,0:00,VDA. VILLA DEL RIO,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"18,001,000",1
09/08/2015 12:00:00 AM,CÓRDOBA,LORICA,Domingo,0:00,CGTO TIERRALTICA,RURAL,CASAS DE HABITACION,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"23,417,000",1
09/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,0:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"11,001,000",1
09/08/2015 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,21:00,LA CABAÑA Y LA SUERTE E-7,URBANA,CASAS DE HABITACION,ARTÍCULO 269F. VIOLACIÓN DE DATOS PERSONALES,NO REPORTADO,A PIE,A PIE,"11,001,000",1
09/08/2015 12:00:00 AM,META,VILLAVICENCIO (CT),Domingo,0:00,NUEVA GRANADA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"50,001,000",1
09/08/2015 12:00:00 AM,NARIÑO,TAMINANGO,Domingo,0:00,CENTRO,URBANA,HOSPITALES,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"52,786,000",1
09/08/2015 12:00:00 AM,QUINDÍO,ARMENIA (CT),Domingo,14:00,MERCEDES DEL NORTE,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"63,001,000",1
09/08/2015 12:00:00 AM,QUINDÍO,ARMENIA (CT),Domingo,17:30,MERCEDES DEL NORTE,URBANA,VIAS PUBLICAS,ARTÍCULO 269A. ACCESO ABUSIVO A UN SISTEMA INFORMÁTICO,SIN EMPLEO DE ARMAS,A PIE,A PIE,"63,001,000",1
09/08/2015 12:00:00 AM,QUINDÍO,CALARCA,Domingo,0:00,MARTINIANO MONTOYA,URBANA,VIAS PUBLICAS,ARTÍCULO 269I. HURTO POR MEDIOS INFORMÁTICOS Y SEMEJANTES,SIN EMPLEO DE ARMAS,A PIE,A PIE,"63,130,000",1
